Product,date,Sales,Price Discount (%),In-Store Promo,Catalogue Promo,Store End Promo,Google_Mobility,Covid_Flag,V_DAY,EASTER,CHRISTMAS,Sales_standardized,Google_Mobility_standardized,Year,Quarter,Month,Day,Week
SKU1,2020-11-08,50159,0.20481927710843376,1,0,1,-5.95,1,0,0,0,0.6709361237796874,0.7795564247224933,2020,4,11,8,45
SKU1,2020-11-15,51369,0.20481927710843376,1,0,1,-7.2,1,0,0,0,0.6838241191211037,1.005884794166477,2020,4,11,15,46
SKU1,2020-11-22,0,0.14457831325301207,1,0,1,-5.96,1,0,0,0,-5.180876485190568,0.7813985385329387,2020,4,11,22,47
SKU1,2020-11-29,0,0.1927710843373494,1,0,1,-5.3,1,0,0,0,-5.180876485190568,0.6586903212709196,2020,4,11,29,48
SKU1,2020-12-06,0,0.18072289156626506,1,0,1,-4.38,1,0,0,0,-5.180876485190568,0.4837010374418067,2020,4,12,6,49
SKU1,2020-12-13,0,0.16867469879518074,1,0,1,-4.74,1,0,0,0,-5.180876485190568,0.5527346922174824,2020,4,12,13,50
SKU1,2020-12-20,0,0.18072289156626506,1,0,1,-10.27,1,0,0,1,-5.180876485190568,1.5305665051732738,2020,4,12,20,51
SKU1,2020-12-27,0,0.18072289156626506,1,0,0,-6.95,1,0,0,0,-5.180876485190568,0.9612423916407302,2020,4,12,27,52
SKU2,2017-02-05,7180,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.3800349655463896,-0.42047628698054745,2017,1,2,5,5
SKU2,2017-02-12,7080,0.30120481927710846,0,0,0,0.0,0,1,0,0,-0.3876172576107313,-0.42047628698054745,2017,1,2,12,6
SKU2,2017-02-19,2753,0.0,0,0,0,0.0,0,0,0,0,-0.8982183649369585,-0.42047628698054745,2017,1,2,19,7
SKU2,2017-02-26,3062,0.0,1,0,0,0.0,0,0,0,0,-0.8407217561339297,-0.42047628698054745,2017,1,2,26,8
SKU2,2017-03-05,8342,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2989408424206506,-0.42047628698054745,2017,1,3,5,9
SKU2,2017-03-12,3124,0.0,0,1,0,0.0,0,0,0,0,-0.8298867355233494,-0.42047628698054745,2017,1,3,12,10
SKU2,2017-03-19,41915,0.6024096385542169,0,0,0,0.0,0,0,0,0,0.5738560904472875,-0.42047628698054745,2017,1,3,19,11
SKU2,2017-03-26,3226,0.03614457831325302,1,0,0,0.0,0,0,0,0,-0.8125206938378726,-0.42047628698054745,2017,1,3,26,12
SKU2,2017-04-02,7618,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3480229471293061,-0.42047628698054745,2017,2,4,2,13
SKU2,2017-04-09,3084,0.03614457831325302,0,0,0,0.0,0,0,1,0,-0.8368521701644115,-0.42047628698054745,2017,2,4,9,14
SKU2,2017-04-16,2463,0.0,1,0,0,0.0,0,0,0,0,-0.9583794269748046,-0.42047628698054745,2017,2,4,16,15
SKU2,2017-04-23,6547,0.30120481927710846,0,1,0,0.0,0,0,0,0,-0.4299287744148486,-0.42047628698054745,2017,2,4,23,16
SKU2,2017-04-30,8290,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.30232134977606895,-0.42047628698054745,2017,2,4,30,17
SKU2,2017-05-07,3390,0.0,0,0,0,0.0,0,0,0,0,-0.7857179144357919,-0.42047628698054745,2017,2,5,7,18
SKU2,2017-05-14,3450,0.0,0,1,0,0.0,0,0,0,0,-0.7762347531359682,-0.42047628698054745,2017,2,5,14,19
SKU2,2017-05-21,52122,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.6916921397101665,-0.42047628698054745,2017,2,5,21,20
SKU2,2017-05-28,7256,0.3373493975903615,0,0,0,0.0,0,0,0,0,-0.3743427099852269,-0.42047628698054745,2017,2,5,28,21
SKU2,2017-06-04,3081,0.0,0,1,1,0.0,0,0,0,0,-0.8373782130659119,-0.42047628698054745,2017,2,6,4,22
SKU2,2017-06-11,8604,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.28222257530829004,-0.42047628698054745,2017,2,6,11,23
SKU2,2017-06-18,3232,0.0,0,1,0,0.0,0,0,0,0,-0.8115163262680569,-0.42047628698054745,2017,2,6,18,24
SKU2,2017-06-25,33566,0.6024096385542169,0,0,0,0.0,0,0,0,0,0.45375701768673443,-0.42047628698054745,2017,2,6,25,25
SKU2,2017-07-02,3232,0.060240963855421686,0,0,0,0.0,0,0,0,0,-0.8115163262680569,-0.42047628698054745,2017,3,7,2,26
SKU2,2017-07-09,2560,0.0,1,0,0,0.0,0,0,0,0,-0.9375026503802154,-0.42047628698054745,2017,3,7,9,27
SKU2,2017-07-16,8489,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2894971751788123,-0.42047628698054745,2017,3,7,16,28
SKU2,2017-07-23,2990,0.0,0,1,0,0.0,0,0,0,0,-0.8535830416927883,-0.42047628698054745,2017,3,7,23,29
SKU2,2017-07-30,7956,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3245535049026583,-0.42047628698054745,2017,3,7,30,30
SKU2,2017-08-06,3071,0.0,0,0,0,0.0,0,0,0,0,-0.8391353949384102,-0.42047628698054745,2017,3,8,6,31
SKU2,2017-08-13,3098,0.0,0,0,0,0.0,0,0,0,0,-0.8344040478034925,-0.42047628698054745,2017,3,8,13,32
SKU2,2017-08-20,3078,0.0,1,0,0,0.0,0,0,0,0,-0.8379047682637785,-0.42047628698054745,2017,3,8,20,33
SKU2,2017-08-27,8376,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2967418837517173,-0.42047628698054745,2017,3,8,27,34
SKU2,2017-09-03,2626,0.0,0,0,0,0.0,0,0,0,0,-0.9237450964919098,-0.42047628698054745,2017,3,9,3,35
SKU2,2017-09-10,2617,0.0,0,0,0,0.0,0,0,0,0,-0.9256006405347829,-0.42047628698054745,2017,3,9,10,36
SKU2,2017-09-17,2572,0.0,1,0,0,0.0,0,0,0,0,-0.9349750989774434,-0.42047628698054745,2017,3,9,17,37
SKU2,2017-09-24,6877,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.403344267986991,-0.42047628698054745,2017,3,9,24,38
SKU2,2017-10-01,2242,0.0,1,0,0,0.0,0,0,0,0,-1.0091885066502138,-0.42047628698054745,2017,4,10,1,39
SKU2,2017-10-08,7041,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3906034141871977,-0.42047628698054745,2017,4,10,8,40
SKU2,2017-10-15,2523,0.03614457831325302,1,0,0,0.0,0,0,0,0,-0.9453711559303584,-0.42047628698054745,2017,4,10,15,41
SKU2,2017-10-22,6905,0.30120481927710846,0,1,1,0.0,0,0,0,0,-0.4011476365826215,-0.42047628698054745,2017,4,10,22,42
SKU2,2017-10-29,40527,0.6024096385542169,0,0,0,0.0,0,0,0,0,0.5556488019955214,-0.42047628698054745,2017,4,10,29,43
SKU2,2017-11-05,2636,0.03614457831325302,1,0,0,0.0,0,0,0,0,-0.921690822036391,-0.42047628698054745,2017,4,11,5,44
SKU2,2017-11-12,6184,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.4607654397590847,-0.42047628698054745,2017,4,11,12,45
SKU2,2017-11-19,2521,0.0,0,0,0,0.0,0,0,0,0,-0.9457997603018121,-0.42047628698054745,2017,4,11,19,46
SKU2,2017-11-26,2380,0.0,1,0,0,0.0,0,0,0,0,-0.9769062360077314,-0.42047628698054745,2017,4,11,26,47
SKU2,2017-12-03,6270,0.30120481927710846,1,0,0,0.0,0,0,0,1,-0.4532992233014065,-0.42047628698054745,2017,4,12,3,48
SKU2,2017-12-10,5278,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.5464046127219201,-0.42047628698054745,2017,4,12,10,49
SKU2,2017-12-17,2007,0.03614457831325302,0,0,0,0.0,0,0,0,0,-1.0690287801406835,-0.42047628698054745,2017,4,12,17,50
SKU2,2017-12-24,1453,0.0,1,0,0,0.0,0,0,0,0,-1.2435729585490995,-0.42047628698054745,2017,4,12,24,51
SKU2,2017-12-31,4940,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.5821811286684795,-0.42047628698054745,2017,4,12,31,52
SKU2,2018-01-07,2156,0.03614457831325302,0,0,0,0.0,0,0,0,0,-1.0303270429302591,-0.42047628698054745,2018,1,1,7,1
SKU2,2018-01-14,2305,0.03614457831325302,0,1,0,0.0,0,0,0,0,-0.9942114592298045,-0.42047628698054745,2018,1,1,14,2
SKU2,2018-01-21,6406,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.44169867158910825,-0.42047628698054745,2018,1,1,21,3
SKU2,2018-01-28,2267,0.0,0,0,0,0.0,0,0,0,0,-1.0031954904467237,-0.42047628698054745,2018,1,1,28,4
SKU2,2018-02-04,2583,0.0,0,1,1,0.0,0,0,0,0,-0.932668510934374,-0.42047628698054745,2018,1,2,4,5
SKU2,2018-02-11,32549,0.6024096385542169,1,0,0,0.0,0,1,0,0,0.4371222824756013,-0.42047628698054745,2018,1,2,11,6
SKU2,2018-02-18,6613,0.3373493975903615,0,0,0,0.0,0,0,0,0,-0.42450627500826654,-0.42047628698054745,2018,1,2,18,7
SKU2,2018-02-25,2620,0.0,0,0,0,0.0,0,0,0,0,-0.9249814180357867,-0.42047628698054745,2018,1,2,25,8
SKU2,2018-03-04,2805,0.0,0,0,0,0.0,0,0,0,0,-0.8881045491519297,-0.42047628698054745,2018,1,3,4,9
SKU2,2018-03-11,3069,0.0,1,0,0,0.0,0,0,0,0,-0.8394875176381076,-0.42047628698054745,2018,1,3,11,10
SKU2,2018-03-18,8464,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2910916451820998,-0.42047628698054745,2018,1,3,18,11
SKU2,2018-03-25,3318,0.0,0,0,0,0.0,0,0,0,0,-0.7973217206948406,-0.42047628698054745,2018,1,3,25,12
SKU2,2018-04-01,2651,0.0,0,1,0,0.0,0,0,0,0,-0.9186239710102114,-0.42047628698054745,2018,2,4,1,13
SKU2,2018-04-08,17970,0.6024096385542169,1,0,0,0.0,0,0,1,0,0.11594601329784225,-0.42047628698054745,2018,2,4,8,14
SKU2,2018-04-15,7697,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.34244555661221665,-0.42047628698054745,2018,2,4,15,15
SKU2,2018-04-22,2867,0.0,0,1,0,0.0,0,0,0,0,-0.8762879237593753,-0.42047628698054745,2018,2,4,22,16
SKU2,2018-04-29,6534,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.4310032832178622,-0.42047628698054745,2018,2,4,29,17
SKU2,2018-05-06,3679,0.03614457831325302,0,1,0,0.0,0,0,0,0,-0.741496479846845,-0.42047628698054745,2018,2,5,6,18
SKU2,2018-05-13,41316,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.5660737075260418,-0.42047628698054745,2018,2,5,13,19
SKU2,2018-05-20,8430,0.3373493975903615,0,1,0,0.0,0,0,0,0,-0.2932676979694028,-0.42047628698054745,2018,2,5,20,20
SKU2,2018-05-27,8539,0.30120481927710846,0,1,1,0.0,0,0,0,0,-0.28632227241978336,-0.42047628698054745,2018,2,5,27,21
SKU2,2018-06-03,8834,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.26796057769036963,-0.42047628698054745,2018,2,6,3,22
SKU2,2018-06-10,2930,0.0,0,0,0,0.0,0,0,0,0,-0.8645395338532731,-0.42047628698054745,2018,2,6,10,23
SKU2,2018-06-17,3420,0.0,0,1,1,0.0,0,0,0,0,-0.7809555431920848,-0.42047628698054745,2018,2,6,17,24
SKU2,2018-06-24,42002,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.5749771609666771,-0.42047628698054745,2018,2,6,24,25
SKU2,2018-07-01,8320,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3003684784514874,-0.42047628698054745,2018,3,7,1,26
SKU2,2018-07-08,3387,0.0,1,0,0,0.0,0,0,0,0,-0.7861964668077391,-0.42047628698054745,2018,3,7,8,27
SKU2,2018-07-15,9878,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.20757143786276397,-0.42047628698054745,2018,3,7,15,28
SKU2,2018-07-22,3468,0.0,1,0,0,0.0,0,0,0,0,-0.7734219378461653,-0.42047628698054745,2018,3,7,22,29
SKU2,2018-07-29,9613,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2222731451559184,-0.42047628698054745,2018,3,7,29,30
SKU2,2018-08-05,3901,0.0,1,0,0,0.0,0,0,0,0,-0.7098250862901473,-0.42047628698054745,2018,3,8,5,31
SKU2,2018-08-12,8664,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.27846563336250196,-0.42047628698054745,2018,3,8,12,32
SKU2,2018-08-19,3395,0.0,1,0,0,0.0,0,0,0,0,-0.7849212671923982,-0.42047628698054745,2018,3,8,19,33
SKU2,2018-08-26,9024,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2564562205693534,-0.42047628698054745,2018,3,8,26,34
SKU2,2018-09-02,3725,0.03614457831325302,0,0,0,0.0,0,0,0,0,-0.7347798172454263,-0.42047628698054745,2018,3,9,2,35
SKU2,2018-09-09,3139,0.03614457831325302,0,0,0,0.0,0,0,0,0,-0.8272976592930456,-0.42047628698054745,2018,3,9,9,36
SKU2,2018-09-16,3126,0.0,1,0,0,0.0,0,0,0,0,-0.829540808201072,-0.42047628698054745,2018,3,9,16,37
SKU2,2018-09-23,9301,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.24011083058329621,-0.42047628698054745,2018,3,9,23,38
SKU2,2018-09-30,3053,0.03614457831325302,0,1,0,0.0,0,0,0,0,-0.8423127853926607,-0.42047628698054745,2018,3,9,30,39
SKU2,2018-10-07,32900,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.4429214922338519,-0.42047628698054745,2018,4,10,7,40
SKU2,2018-10-14,7386,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3647427623295831,-0.42047628698054745,2018,4,10,14,41
SKU2,2018-10-21,2990,0.0,0,0,0,0.0,0,0,0,0,-0.8535830416927883,-0.42047628698054745,2018,4,10,21,42
SKU2,2018-10-28,3269,0.0,0,0,0,0.0,0,0,0,0,-0.8053636157743314,-0.42047628698054745,2018,4,10,28,43
SKU2,2018-11-04,3304,0.0,0,0,0,0.0,0,0,0,0,-0.7996072257307657,-0.42047628698054745,2018,4,11,4,44
SKU2,2018-11-11,2825,0.0,1,0,0,0.0,0,0,0,0,-0.8842644450392,-0.42047628698054745,2018,4,11,11,45
SKU2,2018-11-18,7680,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3436409058950688,-0.42047628698054745,2018,4,11,18,46
SKU2,2018-11-25,2747,0.03614457831325302,0,0,0,0.0,0,0,0,0,-0.8993976116122178,-0.42047628698054745,2018,4,11,25,47
SKU2,2018-12-02,2781,0.0,1,0,0,0.0,0,0,0,1,-0.8927489675701799,-0.42047628698054745,2018,4,12,2,48
SKU2,2018-12-09,7022,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3920642047436352,-0.42047628698054745,2018,4,12,9,49
SKU2,2018-12-16,2609,0.0,0,0,0,0.0,0,0,0,0,-0.9272553759848051,-0.42047628698054745,2018,4,12,16,50
SKU2,2018-12-23,1976,0.03614457831325302,0,0,0,0.0,0,0,0,0,-1.0774411033985842,-0.42047628698054745,2018,4,12,23,51
SKU2,2018-12-30,2027,0.0,0,0,0,0.0,0,0,0,0,-1.0636701199620566,-0.42047628698054745,2018,4,12,30,52
SKU2,2019-01-06,2642,0.0,0,0,0,0.0,0,0,0,0,-0.9204619933568261,-0.42047628698054745,2019,1,1,6,1
SKU2,2019-01-13,2808,0.0,0,1,0,0.0,0,0,0,0,-0.8875267919611299,-0.42047628698054745,2019,1,1,13,2
SKU2,2019-01-20,8978,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.25921911058145414,-0.42047628698054745,2019,1,1,20,3
SKU2,2019-01-27,6950,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3976359265568467,-0.42047628698054745,2019,1,1,27,4
SKU2,2019-02-03,3019,0.0,0,0,0,0.0,0,0,0,0,-0.8483659500751608,-0.42047628698054745,2019,1,2,3,5
SKU2,2019-02-10,2837,0.0,0,0,0,0.0,0,1,0,0,-0.8819734060762363,-0.42047628698054745,2019,1,2,10,6
SKU2,2019-02-17,3055,0.0,0,1,0,0.0,0,0,0,0,-0.8419588185150257,-0.42047628698054745,2019,1,2,17,7
SKU2,2019-02-24,23327,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.25700787073016823,-0.42047628698054745,2019,1,2,24,8
SKU2,2019-03-03,7084,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.38731191558015327,-0.42047628698054745,2019,1,3,3,9
SKU2,2019-03-10,6714,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.4163120866624052,-0.42047628698054745,2019,1,3,10,10
SKU2,2019-03-17,2744,0.0,0,0,0,0.0,0,0,0,0,-0.899988200842184,-0.42047628698054745,2019,1,3,17,11
SKU2,2019-03-24,2900,0.0,0,1,0,0.0,0,0,0,0,-0.8701021794847699,-0.42047628698054745,2019,1,3,24,12
SKU2,2019-03-31,7817,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.33408213562489136,-0.42047628698054745,2019,1,3,31,13
SKU2,2019-04-07,2749,0.03614457831325302,1,0,0,0.0,0,0,1,0,-0.8990042435437384,-0.42047628698054745,2019,2,4,7,14
SKU2,2019-04-14,10895,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.15459277167871313,-0.42047628698054745,2019,2,4,14,15
SKU2,2019-04-21,2178,0.0,1,0,0,0.0,0,0,0,0,-1.0248403461715299,-0.42047628698054745,2019,2,4,21,16
SKU2,2019-04-28,6349,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.44653040555678036,-0.42047628698054745,2019,2,4,28,17
SKU2,2019-05-05,2628,0.0,0,1,0,0.0,0,0,0,0,-0.9233336167260261,-0.42047628698054745,2019,2,5,5,18
SKU2,2019-05-12,36674,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.5016356379489285,-0.42047628698054745,2019,2,5,12,19
SKU2,2019-05-19,6838,0.3373493975903615,0,0,0,0.0,0,0,0,0,-0.4064188102170151,-0.42047628698054745,2019,2,5,19,20
SKU2,2019-05-26,2598,0.0,0,1,0,0.0,0,0,0,0,-0.9295389379313836,-0.42047628698054745,2019,2,5,26,21
SKU2,2019-06-02,6743,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.4139820663833855,-0.42047628698054745,2019,2,6,2,22
SKU2,2019-06-09,2423,0.0,0,0,0,0.0,0,0,0,0,-0.9672287961402283,-0.42047628698054745,2019,2,6,9,23
SKU2,2019-06-16,2779,0.0,0,1,0,0.0,0,0,0,0,-0.8931378092886836,-0.42047628698054745,2019,2,6,16,24
SKU2,2019-06-23,37065,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.507369478723988,-0.42047628698054745,2019,2,6,23,25
SKU2,2019-06-30,5908,0.3373493975903615,0,0,0,0.0,0,0,0,0,-0.4854478947415615,-0.42047628698054745,2019,2,6,30,26
SKU2,2019-07-07,2349,0.0,0,0,0,0.0,0,0,0,0,-0.9839920343019579,-0.42047628698054745,2019,3,7,7,27
SKU2,2019-07-14,2569,0.0,1,0,0,0.0,0,0,0,0,-0.9356058799779494,-0.42047628698054745,2019,3,7,14,28
SKU2,2019-07-21,7718,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.3409725879238692,-0.42047628698054745,2019,3,7,21,29
SKU2,2019-07-28,2867,0.0,1,0,0,0.0,0,0,0,0,-0.8762879237593753,-0.42047628698054745,2019,3,7,28,30
SKU2,2019-08-04,8486,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.2896882634954424,-0.42047628698054745,2019,3,8,4,31
SKU2,2019-08-11,3004,0.0,1,0,1,0.0,0,0,0,0,-0.8510581600504836,-0.42047628698054745,2019,3,8,11,32
SKU2,2019-08-18,9897,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.20653255365385592,-0.42047628698054745,2019,3,8,18,33
SKU2,2019-08-25,2580,0.0,0,0,0,0.0,0,0,0,0,-0.9332966051613772,-0.42047628698054745,2019,3,8,25,34
SKU2,2019-09-01,2743,0.0,1,0,0,0.0,0,0,0,0,-0.9001852073614982,-0.42047628698054745,2019,3,9,1,35
SKU2,2019-09-08,7933,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.3261186360546345,-0.42047628698054745,2019,3,9,8,36
SKU2,2019-09-15,2748,0.03614457831325302,1,0,0,0.0,0,0,0,0,-0.8992008918042352,-0.42047628698054745,2019,3,9,15,37
SKU2,2019-09-22,7533,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.35408889511075725,-0.42047628698054745,2019,3,9,22,38
SKU2,2019-09-29,6829,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.4071308096580393,-0.42047628698054745,2019,3,9,29,39
SKU2,2019-10-06,2461,0.0,0,1,1,0.0,0,0,0,0,-0.9588184723795831,-0.42047628698054745,2019,4,10,6,40
SKU2,2019-10-13,40111,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.5500702628092135,-0.42047628698054745,2019,4,10,13,41
SKU2,2019-10-20,7766,0.30120481927710846,1,0,0,0.0,0,0,0,0,-0.33762079486504315,-0.42047628698054745,2019,4,10,20,42
SKU2,2019-10-27,7209,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.37785584409181294,-0.42047628698054745,2019,4,10,27,43
SKU2,2019-11-03,2585,0.0,0,0,0,0.0,0,0,0,0,-0.9322501864366973,-0.42047628698054745,2019,4,11,3,44
SKU2,2019-11-10,2907,0.0,0,0,0,0.0,0,0,0,0,-0.868799100629241,-0.42047628698054745,2019,4,11,10,45
SKU2,2019-11-17,3026,0.0,0,1,1,0.0,0,0,0,0,-0.847114158312463,-0.42047628698054745,2019,4,11,17,46
SKU2,2019-11-24,39870,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.546811937128971,-0.42047628698054745,2019,4,11,24,47
SKU2,2019-12-01,7690,0.30120481927710846,1,0,0,0.0,0,0,0,1,-0.34293743925110975,-0.42047628698054745,2019,4,12,1,48
SKU2,2019-12-08,7215,0.30120481927710846,0,0,0,0.0,0,0,0,0,-0.37740608580750445,-0.42047628698054745,2019,4,12,8,49
SKU2,2019-12-15,2339,0.03614457831325302,0,0,0,0.0,0,0,0,0,-0.9862977281426493,-0.42047628698054745,2019,4,12,15,50
SKU2,2019-12-22,2178,0.0,0,0,0,0.0,0,0,0,0,-1.0248403461715299,-0.42047628698054745,2019,4,12,22,51
SKU2,2019-12-29,1714,0.0,0,0,0,0.0,0,0,0,0,-1.1543088311876297,-0.42047628698054745,2019,4,12,29,52
SKU2,2020-01-05,2506,0.012048192771084338,0,0,0,0.0,0,0,0,0,-0.9490251688702203,-0.42047628698054745,2020,1,1,5,1
SKU2,2020-01-12,2870,0.012048192771084338,1,0,0,0.0,0,0,0,0,-0.8757226499114668,-0.42047628698054745,2020,1,1,12,2
SKU2,2020-01-19,7374,0.30120481927710846,0,1,0,0.0,0,0,0,0,-0.36562180501545927,-0.42047628698054745,2020,1,1,19,3
SKU2,2020-01-26,30409,0.6024096385542169,1,0,0,0.0,0,0,0,0,0.4003525720323108,-0.42047628698054745,2020,1,1,26,4
SKU2,2020-02-02,5152,0.18072289156626506,1,0,0,0.0,0,0,0,0,-0.5594662587706175,-0.42047628698054745,2020,1,2,2,5
SKU2,2020-02-09,6993,0.30120481927710846,0,0,0,2.36,1,0,0,0,-0.3943014694328183,-0.9650983925583635,2020,1,2,9,6
SKU2,2020-02-16,2857,0.012048192771084338,1,0,0,3.3,1,1,0,0,-0.8781764495573822,-1.1953401773730736,2020,1,2,16,7
SKU2,2020-02-23,9823,0.3132530120481928,1,0,0,3.9,1,0,0,0,-0.21059003589211825,-1.3466649656443628,2020,1,2,23,8
SKU2,2020-03-01,9807,0.3132530120481928,0,0,0,3.81,1,0,0,0,-0.2114713472303201,-1.3237414581036353,2020,1,3,1,9
SKU2,2020-03-08,3759,0.012048192771084338,0,0,0,3.01,1,0,0,0,-0.7298684104758264,-1.1234382552682223,2020,1,3,8,10
SKU2,2020-03-15,5999,0.012048192771084338,0,0,0,0.26,1,0,0,0,-0.4771846926572296,-0.47829808219225073,2020,1,3,15,11
SKU2,2020-03-22,5403,0.0,0,0,0,-15.7,1,0,0,0,-0.533751119713283,2.3664204617840396,2020,1,3,22,12
SKU2,2020-03-29,4258,0.012048192771084338,0,0,0,-26.63,1,0,0,0,-0.6624907912721516,3.7807898038985597,2020,1,3,29,13
SKU2,2020-04-05,3719,0.012048192771084338,0,0,0,-28.49,1,0,0,0,-0.7356511863079579,3.9936856588128795,2020,2,4,5,14
SKU2,2020-04-12,2914,0.012048192771084338,0,0,0,-27.3,1,0,1,0,-0.8674991547157652,3.8582803862595645,2020,2,4,12,15
SKU2,2020-04-19,3275,0.012048192771084338,0,0,0,-24.28,1,0,0,0,-0.8043724433862609,3.5014856866603963,2020,2,4,19,16
SKU2,2020-04-26,3251,0.012048192771084338,0,0,0,-22.58,1,0,0,0,-0.808348081785802,3.2917183453341368,2020,2,4,26,17
SKU2,2020-05-03,3189,0.012048192771084338,0,0,0,-18.18,1,0,0,0,-0.8187558641653129,2.715261620124422,2020,2,5,3,18
SKU2,2020-05-10,3298,0.012048192771084338,0,0,0,-15.91,1,0,0,0,-0.8005896930869937,2.3966924708635515,2020,2,5,10,19
SKU2,2020-05-17,3411,0.012048192771084338,0,0,0,-15.27,1,0,0,0,-0.782379855292336,2.303993524567455,2020,2,5,17,20
SKU2,2020-05-24,3424,0.012048192771084338,0,0,0,-13.24,1,0,0,0,-0.780323717953636,2.000941627087964,2020,2,5,24,21
SKU2,2020-05-31,3416,0.012048192771084338,0,0,0,-10.86,1,0,0,0,-0.7815881076237292,1.626744244412819,2020,2,5,31,22
SKU2,2020-06-07,3181,0.012048192771084338,0,0,0,-10.13,1,0,0,0,-0.820113515566098,1.507535185498669,2020,2,6,7,23
SKU2,2020-06-14,3339,0.012048192771084338,0,0,0,-8.68,1,0,0,0,-0.7939114759874883,1.2640929270480068,2020,2,6,14,24
SKU2,2020-06-21,3425,0.012048192771084338,0,0,0,-8.57,1,0,0,0,-0.7801658769406108,1.2452491265003856,2020,2,6,21,25
SKU2,2020-06-28,3279,0.012048192771084338,0,0,0,-7.5,1,0,0,0,-0.8037126698007003,1.0590558726714068,2020,2,6,28,26
SKU2,2020-07-05,3267,0.024096385542168676,0,0,0,-8.04,1,0,0,0,-0.8056944107594288,1.1536861139343197,2020,3,7,5,27
SKU2,2020-07-12,3154,0.012048192771084338,1,0,0,-9.36,1,0,0,0,-0.8247209218366314,1.379389955679427,2020,3,7,12,28
SKU2,2020-07-19,8340,0.3132530120481928,0,0,0,-8.77,1,0,0,0,-0.2990704718593619,1.2794702339645487,2020,3,7,19,29
SKU2,2020-07-26,3076,0.024096385542168676,1,0,0,-9.93,1,0,0,0,-0.8382560901645572,1.4744917325980493,2020,3,7,26,30
SKU2,2020-08-02,7732,0.3132530120481928,0,0,0,-11.65,1,0,0,0,-0.3399928333964126,1.7533454412439615,2020,3,8,2,31
SKU2,2020-08-09,3210,0.024096385542168676,1,0,0,-13.23,1,0,0,0,-0.8152081644781832,1.999413394814678,2020,3,8,9,32
SKU2,2020-08-16,34327,0.6024096385542169,1,0,0,-20.35,1,0,0,0,0.4658780295396532,3.0059205826163082,2020,3,8,16,33
SKU2,2020-08-23,7910,0.3253012048192771,0,0,0,-19.41,1,0,0,0,-0.3276883109828172,2.8815982118942634,2020,3,8,23,34
SKU2,2020-08-30,3170,0.024096385542168676,1,0,0,-18.83,1,0,0,0,-0.8219858701049156,2.8036907669838866,2020,3,8,30,35
